sep=,
"Time","PKG","CORE"
2025-08-31 02:57:00,0.00000169,0.00000103
2025-08-31 02:57:15,0.00000170,0.00000104
2025-08-31 02:57:30,0.00000166,0.00000101
2025-08-31 02:57:45,0.00000167,0.00000102
2025-08-31 02:58:00,0.00000166,0.00000101
2025-08-31 02:58:15,0.00000167,0.00000102
2025-08-31 02:58:30,0.00000167,0.00000102
2025-08-31 02:58:45,0.00000169,0.00000103
2025-08-31 02:59:00,0.00000173,0.00000106
2025-08-31 02:59:15,0.00000178,0.00000109
2025-08-31 02:59:30,0.00000181,0.00000111
2025-08-31 02:59:45,0.00000183,0.00000112
2025-08-31 03:00:00,0.00000184,0.00000113
2025-08-31 03:00:15,0.00000187,0.00000115
2025-08-31 03:00:30,0.00000188,0.00000116
2025-08-31 03:00:45,0.00000102,6.7e-7
2025-08-31 03:01:00,0.00000105,6.96e-7
2025-08-31 03:01:15,0.00000106,7.04e-7
2025-08-31 03:01:30,0.00000108,7.18e-7
2025-08-31 03:01:45,0.00000108,7.2e-7
2025-08-31 03:02:00,0.00000107,7.15e-7
2025-08-31 03:02:15,0.00000102,6.89e-7
2025-08-31 03:02:30,9.63e-7,6.5e-7
2025-08-31 03:02:45,8.78e-7,5.94e-7
2025-08-31 03:03:00,8.69e-7,5.91e-7
2025-08-31 03:03:15,8.64e-7,5.88e-7
2025-08-31 03:03:30,8.59e-7,5.86e-7
2025-08-31 03:03:45,8.67e-7,5.91e-7
2025-08-31 03:04:00,8.64e-7,5.9e-7
2025-08-31 03:04:15,8.59e-7,5.86e-7
2025-08-31 03:04:30,8.58e-7,5.84e-7
2025-08-31 03:04:45,9.66e-7,6.57e-7
2025-08-31 03:05:00,0.00000111,7.47e-7
2025-08-31 03:05:15,0.00000116,7.82e-7
2025-08-31 03:05:30,0.00000116,7.79e-7
2025-08-31 03:05:45,0.00000116,7.84e-7
2025-08-31 03:06:00,0.00000116,7.82e-7

