sep=,
"Time","PKG","CORE"
2025-08-31 02:57:00,0.0000184,0.0000106
2025-08-31 02:57:15,0.0000183,0.0000106
2025-08-31 02:57:30,0.0000179,0.0000103
2025-08-31 02:57:45,0.0000184,0.0000106
2025-08-31 02:58:00,0.0000189,0.0000109
2025-08-31 02:58:15,0.0000196,0.0000114
2025-08-31 02:58:30,0.0000200,0.0000117
2025-08-31 02:58:45,0.0000208,0.0000122
2025-08-31 02:59:00,0.0000210,0.0000124
2025-08-31 02:59:15,0.0000243,0.0000145
2025-08-31 02:59:30,0.0000281,0.0000169
2025-08-31 02:59:45,0.0000323,0.0000198
2025-08-31 03:00:00,0.0000365,0.0000227
2025-08-31 03:00:15,0.0000351,0.0000221
2025-08-31 03:00:30,0.0000332,0.0000214
2025-08-31 03:00:45,0.0000315,0.0000203
2025-08-31 03:01:00,0.0000301,0.0000196
2025-08-31 03:01:15,0.0000273,0.0000179
2025-08-31 03:01:30,0.0000247,0.0000164
2025-08-31 03:01:45,0.0000219,0.0000147
2025-08-31 03:02:00,0.0000206,0.0000139
2025-08-31 03:02:15,0.0000209,0.0000141
2025-08-31 03:02:30,0.0000213,0.0000143
2025-08-31 03:02:45,0.0000216,0.0000146
2025-08-31 03:03:00,0.0000223,0.0000150
2025-08-31 03:03:15,0.0000228,0.0000154
2025-08-31 03:03:30,0.0000231,0.0000156
2025-08-31 03:03:45,0.0000235,0.0000159
2025-08-31 03:04:00,0.0000241,0.0000163
2025-08-31 03:04:15,0.0000246,0.0000166
2025-08-31 03:04:30,0.0000253,0.0000170
2025-08-31 03:04:45,0.0000256,0.0000172
2025-08-31 03:05:00,0.0000264,0.0000178
2025-08-31 03:05:15,0.0000269,0.0000181
2025-08-31 03:05:30,0.0000276,0.0000185
2025-08-31 03:05:45,0.0000282,0.0000188
2025-08-31 03:06:00,0.0000282,0.0000189

