sep=,
"Time","PKG","CORE"
2025-08-31 02:14:00,0.00000127,7.23e-7
2025-08-31 02:14:15,0.00000128,7.24e-7
2025-08-31 02:14:30,0.00000127,7.17e-7
2025-08-31 02:14:45,0.00000129,7.32e-7
2025-08-31 02:15:00,0.00000128,7.25e-7
2025-08-31 02:15:15,0.00000127,7.19e-7
2025-08-31 02:15:30,0.00000127,7.21e-7
2025-08-31 02:15:45,0.00000128,7.21e-7
2025-08-31 02:16:00,0.00000129,7.29e-7
2025-08-31 02:16:15,0.00000128,7.2e-7
2025-08-31 02:16:30,0.00000127,7.18e-7
2025-08-31 02:16:45,0.00000128,7.24e-7
2025-08-31 02:17:00,0.00000130,7.35e-7
2025-08-31 02:17:15,0.00000132,7.45e-7
2025-08-31 02:17:30,0.00000133,7.57e-7
2025-08-31 02:17:45,0.00000135,7.69e-7
2025-08-31 02:18:00,0.00000138,7.85e-7
2025-08-31 02:18:15,0.00000140,8.01e-7
2025-08-31 02:18:30,0.00000142,8.12e-7
2025-08-31 02:18:45,0.00000144,8.27e-7
2025-08-31 02:19:00,0.00000147,8.46e-7
2025-08-31 02:19:15,0.00000150,8.69e-7
2025-08-31 02:19:30,0.00000153,8.92e-7
2025-08-31 02:19:45,9.99e-7,6.56e-7
2025-08-31 02:20:00,0.00000100,6.6e-7
2025-08-31 02:20:15,0.00000101,6.63e-7
2025-08-31 02:20:30,0.00000101,6.63e-7
2025-08-31 02:20:45,0.000001000,6.59e-7
2025-08-31 02:21:00,0.00000100,6.61e-7
2025-08-31 02:21:15,9.65e-7,6.36e-7
2025-08-31 02:21:30,9.41e-7,6.19e-7
2025-08-31 02:21:45,9.17e-7,6.05e-7
2025-08-31 02:22:00,8.34e-7,5.52e-7
2025-08-31 02:22:15,8.2e-7,5.42e-7
2025-08-31 02:22:30,8.69e-7,5.72e-7
2025-08-31 02:22:45,8.63e-7,5.67e-7
2025-08-31 02:23:00,8.71e-7,5.72e-7
2025-08-31 02:23:15,8.67e-7,5.68e-7
2025-08-31 02:23:30,8.72e-7,5.68e-7
2025-08-31 02:23:45,8.61e-7,5.61e-7
2025-08-31 02:24:00,8.64e-7,5.6e-7

