sep=,
"Time","PKG","CORE"
2025-08-31 02:14:00,0.00000126,7.89e-7
2025-08-31 02:14:15,0.00000125,7.83e-7
2025-08-31 02:14:30,0.00000124,7.74e-7
2025-08-31 02:14:45,0.00000123,7.67e-7
2025-08-31 02:15:00,0.00000122,7.63e-7
2025-08-31 02:15:15,0.00000120,7.42e-7
2025-08-31 02:15:30,0.00000119,7.37e-7
2025-08-31 02:15:45,0.00000119,7.36e-7
2025-08-31 02:16:00,0.00000118,7.32e-7
2025-08-31 02:16:15,0.00000119,7.37e-7
2025-08-31 02:16:30,0.00000118,7.32e-7
2025-08-31 02:16:45,0.00000118,7.26e-7
2025-08-31 02:17:00,0.00000119,7.35e-7
2025-08-31 02:17:15,0.00000122,7.52e-7
2025-08-31 02:17:30,0.00000125,7.73e-7
2025-08-31 02:17:45,0.00000127,7.85e-7
2025-08-31 02:18:00,0.00000130,8.11e-7
2025-08-31 02:18:15,0.00000134,8.38e-7
2025-08-31 02:18:30,0.00000135,8.42e-7
2025-08-31 02:18:45,0.00000136,8.53e-7
2025-08-31 02:19:00,0.00000137,8.6e-7
2025-08-31 02:19:15,0.00000139,8.7e-7
2025-08-31 02:19:30,7.6e-7,4.99e-7
2025-08-31 02:19:45,7.73e-7,5.09e-7
2025-08-31 02:20:00,7.95e-7,5.24e-7
2025-08-31 02:20:15,8.18e-7,5.41e-7
2025-08-31 02:20:30,8.42e-7,5.57e-7
2025-08-31 02:20:45,8.78e-7,5.81e-7
2025-08-31 02:21:00,8.64e-7,5.72e-7
2025-08-31 02:21:15,8.44e-7,5.6e-7
2025-08-31 02:21:30,8.79e-7,5.8e-7
2025-08-31 02:21:45,8.5e-7,5.63e-7
2025-08-31 02:22:00,8.22e-7,5.44e-7
2025-08-31 02:22:15,8.15e-7,5.38e-7
2025-08-31 02:22:30,8.18e-7,5.4e-7
2025-08-31 02:22:45,8.19e-7,5.4e-7
2025-08-31 02:23:00,8.23e-7,5.42e-7
2025-08-31 02:23:15,8.2e-7,5.39e-7
2025-08-31 02:23:30,8.21e-7,5.38e-7
2025-08-31 02:23:45,8.22e-7,5.39e-7
2025-08-31 02:24:00,8.15e-7,5.34e-7

