sep=,
"Time","PKG","CORE"
2025-08-27 23:11:00,0.00000186,8.52e-7
2025-08-27 23:11:15,0.00000188,8.63e-7
2025-08-27 23:11:30,0.00000189,8.73e-7
2025-08-27 23:11:45,0.00000190,8.84e-7
2025-08-27 23:12:00,0.00000191,8.91e-7
2025-08-27 23:12:15,0.00000193,8.99e-7
2025-08-27 23:12:30,0.00000197,9.29e-7
2025-08-27 23:12:45,0.00000201,9.55e-7
2025-08-27 23:13:00,0.00000203,9.7e-7
2025-08-27 23:13:15,0.00000205,9.8e-7
2025-08-27 23:13:30,0.00000206,9.89e-7
2025-08-27 23:13:45,0.00000184,9.17e-7
2025-08-27 23:14:00,8.07e-7,5.26e-7
2025-08-27 23:14:15,8.31e-7,5.42e-7
2025-08-27 23:14:30,8.37e-7,5.45e-7
2025-08-27 23:14:45,8.36e-7,5.47e-7
2025-08-27 23:15:00,7.94e-7,5.17e-7
2025-08-27 23:15:15,7.68e-7,5.08e-7
2025-08-27 23:15:30,7.04e-7,4.69e-7
2025-08-27 23:15:45,7.01e-7,4.74e-7
2025-08-27 23:16:00,7.03e-7,4.77e-7
2025-08-27 23:16:15,7.02e-7,4.78e-7
2025-08-27 23:16:30,7.03e-7,4.78e-7
2025-08-27 23:16:45,6.99e-7,4.75e-7
2025-08-27 23:17:00,6.95e-7,4.72e-7
2025-08-27 23:17:15,6.84e-7,4.62e-7
2025-08-27 23:17:30,6.79e-7,4.57e-7
2025-08-27 23:17:45,6.66e-7,4.47e-7
2025-08-27 23:18:00,6.65e-7,4.43e-7
2025-08-27 23:18:15,6.96e-7,4.57e-7
2025-08-27 23:18:30,8.12e-7,5.27e-7
2025-08-27 23:18:45,8.78e-7,5.52e-7
2025-08-27 23:19:00,8.72e-7,5.46e-7
2025-08-27 23:19:15,8.57e-7,5.34e-7
2025-08-27 23:19:30,9.23e-7,5.58e-7
2025-08-27 23:19:45,0.00000105,6.29e-7
2025-08-27 23:20:00,0.00000112,6.51e-7

