sep=,
"Time","PKG","CORE"
2025-08-27 23:11:00,0.0000474,0.0000311
2025-08-27 23:11:15,0.0000498,0.0000329
2025-08-27 23:11:30,0.0000524,0.0000348
2025-08-27 23:11:45,0.0000546,0.0000364
2025-08-27 23:12:00,0.0000565,0.0000376
2025-08-27 23:12:15,0.0000586,0.0000390
2025-08-27 23:12:30,0.0000605,0.0000402
2025-08-27 23:12:45,0.0000624,0.0000415
2025-08-27 23:13:00,0.0000642,0.0000427
2025-08-27 23:13:15,0.0000660,0.0000439
2025-08-27 23:13:30,0.0000677,0.0000450
2025-08-27 23:13:45,0.0000692,0.0000460
2025-08-27 23:14:00,0.0000693,0.0000464
2025-08-27 23:14:15,0.0000696,0.0000467
2025-08-27 23:14:30,0.0000694,0.0000467
2025-08-27 23:14:45,0.0000694,0.0000469
2025-08-27 23:15:00,0.0000693,0.0000469
2025-08-27 23:15:15,0.0000698,0.0000474
2025-08-27 23:15:30,0.0000705,0.0000482
2025-08-27 23:15:45,0.0000716,0.0000492
2025-08-27 23:16:00,0.0000724,0.0000501
2025-08-27 23:16:15,0.0000727,0.0000505
2025-08-27 23:16:30,0.0000727,0.0000506
2025-08-27 23:16:45,0.0000730,0.0000508
2025-08-27 23:17:00,0.0000728,0.0000505
2025-08-27 23:17:15,0.0000722,0.0000498
2025-08-27 23:17:30,0.0000718,0.0000493
2025-08-27 23:17:45,0.0000714,0.0000487
2025-08-27 23:18:00,0.0000709,0.0000481
2025-08-27 23:18:15,0.0000701,0.0000472
2025-08-27 23:18:30,0.0000697,0.0000467
2025-08-27 23:18:45,0.0000686,0.0000454
2025-08-27 23:19:00,0.0000681,0.0000448
2025-08-27 23:19:15,0.0000673,0.0000441
2025-08-27 23:19:30,0.0000665,0.0000433
2025-08-27 23:19:45,0.0000655,0.0000423
2025-08-27 23:20:00,0.0000648,0.0000416

