sep=,
"Time","PKG","CORE"
2025-08-27 23:11:00,0.00000324,5.47e-7
2025-08-27 23:11:15,0.00000312,4.99e-7
2025-08-27 23:11:30,0.00000311,5.06e-7
2025-08-27 23:11:45,0.00000306,4.96e-7
2025-08-27 23:12:00,0.00000272,5.06e-7
2025-08-27 23:12:15,0.00000233,4.76e-7
2025-08-27 23:12:30,0.00000142,4.82e-7
2025-08-27 23:12:45,8.28e-7,4.16e-7
2025-08-27 23:13:00,8.02e-7,4.27e-7
2025-08-27 23:13:15,6.68e-7,4.23e-7
2025-08-27 23:13:30,6.93e-7,4.49e-7
2025-08-27 23:13:45,7.31e-7,4.73e-7
2025-08-27 23:14:00,7.69e-7,4.98e-7
2025-08-27 23:14:15,8.01e-7,5.19e-7
2025-08-27 23:14:30,8.01e-7,5.2e-7
2025-08-27 23:14:45,8.05e-7,5.24e-7
2025-08-27 23:15:00,8.03e-7,5.23e-7
2025-08-27 23:15:15,8.75e-7,5.73e-7
2025-08-27 23:15:30,8.66e-7,5.69e-7
2025-08-27 23:15:45,8.7e-7,5.75e-7
2025-08-27 23:16:00,8.68e-7,5.81e-7
2025-08-27 23:16:15,8.59e-7,5.78e-7
2025-08-27 23:16:30,8.59e-7,5.78e-7
2025-08-27 23:16:45,8.6e-7,5.79e-7
2025-08-27 23:17:00,8.58e-7,5.76e-7
2025-08-27 23:17:15,8.54e-7,5.71e-7
2025-08-27 23:17:30,8.55e-7,5.7e-7
2025-08-27 23:17:45,8.58e-7,5.7e-7
2025-08-27 23:18:00,8.55e-7,5.66e-7
2025-08-27 23:18:15,8.83e-7,5.76e-7
2025-08-27 23:18:30,8.91e-7,5.77e-7
2025-08-27 23:18:45,9.1e-7,5.81e-7
2025-08-27 23:19:00,9.7e-7,6.19e-7
2025-08-27 23:19:15,9.66e-7,6.16e-7
2025-08-27 23:19:30,9.59e-7,6.08e-7
2025-08-27 23:19:45,9.54e-7,6.02e-7
2025-08-27 23:20:00,9.62e-7,6.05e-7

