sep=,
"Time","PKG","CORE"
2025-08-27 23:11:00,0.000130,0.0000867
2025-08-27 23:11:15,0.000137,0.0000916
2025-08-27 23:11:30,0.000144,0.0000968
2025-08-27 23:11:45,0.000150,0.000101
2025-08-27 23:12:00,0.000154,0.000104
2025-08-27 23:12:15,0.000160,0.000107
2025-08-27 23:12:30,0.000164,0.000111
2025-08-27 23:12:45,0.000169,0.000114
2025-08-27 23:13:00,0.000174,0.000117
2025-08-27 23:13:15,0.000179,0.000120
2025-08-27 23:13:30,0.000184,0.000124
2025-08-27 23:13:45,0.000190,0.000127
2025-08-27 23:14:00,0.000194,0.000130
2025-08-27 23:14:15,0.000197,0.000133
2025-08-27 23:14:30,0.000198,0.000134
2025-08-27 23:14:45,0.000200,0.000135
2025-08-27 23:15:00,0.000200,0.000136
2025-08-27 23:15:15,0.000202,0.000137
2025-08-27 23:15:30,0.000203,0.000139
2025-08-27 23:15:45,0.000206,0.000142
2025-08-27 23:16:00,0.000208,0.000144
2025-08-27 23:16:15,0.000209,0.000145
2025-08-27 23:16:30,0.000208,0.000145
2025-08-27 23:16:45,0.000208,0.000145
2025-08-27 23:17:00,0.000207,0.000144
2025-08-27 23:17:15,0.000204,0.000141
2025-08-27 23:17:30,0.000202,0.000139
2025-08-27 23:17:45,0.000199,0.000137
2025-08-27 23:18:00,0.000197,0.000134
2025-08-27 23:18:15,0.000194,0.000131
2025-08-27 23:18:30,0.000191,0.000129
2025-08-27 23:18:45,0.000188,0.000125
2025-08-27 23:19:00,0.000185,0.000123
2025-08-27 23:19:15,0.000182,0.000120
2025-08-27 23:19:30,0.000179,0.000117
2025-08-27 23:19:45,0.000176,0.000114
2025-08-27 23:20:00,0.000173,0.000112

