sep=,
"Time","PKG","CORE"
2025-08-27 23:11:00,0.00000118,4.63e-7
2025-08-27 23:11:15,0.00000120,4.76e-7
2025-08-27 23:11:30,0.00000122,4.91e-7
2025-08-27 23:11:45,0.00000123,5.03e-7
2025-08-27 23:12:00,0.00000125,5.11e-7
2025-08-27 23:12:15,0.00000126,5.2e-7
2025-08-27 23:12:30,0.00000127,5.24e-7
2025-08-27 23:12:45,0.00000129,5.4e-7
2025-08-27 23:13:00,0.00000130,5.44e-7
2025-08-27 23:13:15,0.00000132,5.56e-7
2025-08-27 23:13:30,0.00000133,5.62e-7
2025-08-27 23:13:45,8.72e-7,4.64e-7
2025-08-27 23:14:00,5.25e-7,3.42e-7
2025-08-27 23:14:15,5.31e-7,3.46e-7
2025-08-27 23:14:30,5.27e-7,3.46e-7
2025-08-27 23:14:45,5.23e-7,3.45e-7
2025-08-27 23:15:00,5.12e-7,3.37e-7
2025-08-27 23:15:15,5.11e-7,3.39e-7
2025-08-27 23:15:30,5.14e-7,3.42e-7
2025-08-27 23:15:45,5.21e-7,3.5e-7
2025-08-27 23:16:00,5.21e-7,3.53e-7
2025-08-27 23:16:15,5.26e-7,3.59e-7
2025-08-27 23:16:30,5.18e-7,3.53e-7
2025-08-27 23:16:45,5.27e-7,3.6e-7
2025-08-27 23:17:00,5.36e-7,3.64e-7
2025-08-27 23:17:15,5.35e-7,3.62e-7
2025-08-27 23:17:30,5.32e-7,3.58e-7
2025-08-27 23:17:45,5.46e-7,3.65e-7
2025-08-27 23:18:00,5.42e-7,3.61e-7
2025-08-27 23:18:15,5.37e-7,3.55e-7
2025-08-27 23:18:30,5.48e-7,3.6e-7
2025-08-27 23:18:45,5.45e-7,3.55e-7
2025-08-27 23:19:00,5.46e-7,3.54e-7
2025-08-27 23:19:15,5.37e-7,3.47e-7
2025-08-27 23:19:30,5.42e-7,3.47e-7
2025-08-27 23:19:45,5.38e-7,3.42e-7
2025-08-27 23:20:00,5.33e-7,3.37e-7

