sep=,
"Time","PKG","CORE"
2025-08-27 23:44:00,3.68e-7,2.72e-7
2025-08-27 23:44:15,3.62e-7,2.67e-7
2025-08-27 23:44:30,3.64e-7,2.68e-7
2025-08-27 23:44:45,3.6e-7,2.64e-7
2025-08-27 23:45:00,3.55e-7,2.6e-7
2025-08-27 23:45:15,3.52e-7,2.57e-7
2025-08-27 23:45:30,3.46e-7,2.51e-7
2025-08-27 23:45:45,3.42e-7,2.47e-7
2025-08-27 23:46:00,3.46e-7,2.49e-7
2025-08-27 23:46:15,3.43e-7,2.45e-7
2025-08-27 23:46:30,3.46e-7,2.45e-7
2025-08-27 23:46:45,3.42e-7,2.4e-7
2025-08-27 23:47:00,3.43e-7,2.38e-7
2025-08-27 23:47:15,3.36e-7,2.31e-7
2025-08-27 23:47:30,3.4e-7,2.31e-7
2025-08-27 23:47:45,3.44e-7,2.33e-7
2025-08-27 23:48:00,3.39e-7,2.26e-7
2025-08-27 23:48:15,3.45e-7,2.29e-7
2025-08-27 23:48:30,3.42e-7,2.28e-7
2025-08-27 23:48:45,3.43e-7,2.27e-7
2025-08-27 23:49:00,3.42e-7,2.24e-7
2025-08-27 23:49:15,3.38e-7,2.19e-7
2025-08-27 23:49:30,3.33e-7,2.12e-7
2025-08-27 23:49:45,3.2e-7,2.03e-7
2025-08-27 23:50:00,3.28e-7,2.1e-7

