sep=,
"Time","PKG","CORE"
2025-08-27 23:44:00,3.51e-7,2.58e-7
2025-08-27 23:44:15,3.42e-7,2.51e-7
2025-08-27 23:44:30,3.66e-7,2.68e-7
2025-08-27 23:44:45,3.74e-7,2.74e-7
2025-08-27 23:45:00,4.02e-7,2.91e-7
2025-08-27 23:45:15,4.17e-7,2.98e-7
2025-08-27 23:45:30,4.66e-7,3.28e-7
2025-08-27 23:45:45,5.02e-7,3.52e-7
2025-08-27 23:46:00,5.72e-7,3.98e-7
2025-08-27 23:46:15,6.09e-7,4.17e-7
2025-08-27 23:46:30,6.7e-7,4.53e-7
2025-08-27 23:46:45,7.53e-7,5.01e-7
2025-08-27 23:47:00,8.77e-7,5.69e-7
2025-08-27 23:47:15,9.45e-7,6.12e-7
2025-08-27 23:47:30,0.00000104,6.72e-7
2025-08-27 23:47:45,0.00000113,7.19e-7
2025-08-27 23:48:00,0.00000128,8.11e-7
2025-08-27 23:48:15,0.00000135,8.53e-7
2025-08-27 23:48:30,0.00000140,8.84e-7
2025-08-27 23:48:45,0.00000151,9.53e-7
2025-08-27 23:49:00,0.00000164,0.00000104
2025-08-27 23:49:15,0.00000174,0.00000108
2025-08-27 23:49:30,0.00000183,0.00000113
2025-08-27 23:49:45,0.00000189,0.00000117
2025-08-27 23:50:00,0.00000189,0.00000117

