sep=,
"Time","PKG","CORE"
2025-08-27 22:40:00,0.000105,0.0000646
2025-08-27 22:40:15,0.000112,0.0000695
2025-08-27 22:40:30,0.000119,0.0000746
2025-08-27 22:40:45,0.000125,0.0000787
2025-08-27 22:41:00,0.000130,0.0000821
2025-08-27 22:41:15,0.000136,0.0000860
2025-08-27 22:41:30,0.000140,0.0000887
2025-08-27 22:41:45,0.000145,0.0000914
2025-08-27 22:42:00,0.000149,0.0000943
2025-08-27 22:42:15,0.000154,0.0000973
2025-08-27 22:42:30,0.000159,0.000100
2025-08-27 22:42:45,0.000163,0.000103
2025-08-27 22:43:00,0.000168,0.000106
2025-08-27 22:43:15,0.000175,0.000111
2025-08-27 22:43:30,0.000181,0.000115
2025-08-27 22:43:45,0.000188,0.000120
2025-08-27 22:44:00,0.000194,0.000125
2025-08-27 22:44:15,0.000200,0.000129
2025-08-27 22:44:30,0.000205,0.000133
2025-08-27 22:44:45,0.000209,0.000136
2025-08-27 22:45:00,0.000213,0.000139
2025-08-27 22:45:15,0.000215,0.000141
2025-08-27 22:45:30,0.000215,0.000141
2025-08-27 22:45:45,0.000215,0.000140
2025-08-27 22:46:00,0.000216,0.000141
2025-08-27 22:46:15,0.000215,0.000140
2025-08-27 22:46:30,0.000216,0.000141
2025-08-27 22:46:45,0.000216,0.000141
2025-08-27 22:47:00,0.000216,0.000141
2025-08-27 22:47:15,0.000217,0.000143
2025-08-27 22:47:30,0.000216,0.000142
2025-08-27 22:47:45,0.000214,0.000141
2025-08-27 22:48:00,0.000213,0.000140
2025-08-27 22:48:15,0.000212,0.000139
2025-08-27 22:48:30,0.000212,0.000139
2025-08-27 22:48:45,0.000210,0.000137
2025-08-27 22:49:00,0.000208,0.000135
2025-08-27 22:49:15,0.000206,0.000133
2025-08-27 22:49:30,0.000207,0.000133
2025-08-27 22:49:45,0.000207,0.000134
2025-08-27 22:50:00,0.000206,0.000132

