sep=,
"Time","PKG","CORE"
2025-08-29 13:23:00,3.29e-7,1.3e-7
2025-08-29 13:23:15,9.75e-7,3.78e-7
2025-08-29 13:23:30,0.00000202,8.86e-7
2025-08-29 13:23:45,0.00000268,0.00000114
2025-08-29 13:24:00,0.00000327,0.00000138
2025-08-29 13:24:15,0.00000388,0.00000165
2025-08-29 13:24:30,0.00000445,0.00000185
2025-08-29 13:24:45,0.00000494,0.00000201
2025-08-29 13:25:00,0.00000563,0.00000239
2025-08-29 13:25:15,0.00000615,0.00000251
2025-08-29 13:25:30,0.00000685,0.00000283
2025-08-29 13:25:45,0.00000729,0.00000298
2025-08-29 13:26:00,0.00000812,0.00000339
2025-08-29 13:26:15,0.00000868,0.00000359
2025-08-29 13:26:30,0.00000928,0.00000376
2025-08-29 13:26:45,0.0000102,0.00000429
2025-08-29 13:27:00,0.0000106,0.00000432
2025-08-29 13:27:15,0.0000114,0.00000471
2025-08-29 13:27:30,0.0000120,0.00000489
2025-08-29 13:27:45,0.0000126,0.00000511
2025-08-29 13:28:00,0.0000135,0.00000560
2025-08-29 13:28:15,0.0000142,0.00000595
2025-08-29 13:28:30,0.0000151,0.00000632
2025-08-29 13:28:45,0.0000156,0.00000649
2025-08-29 13:29:00,0.0000163,0.00000683
2025-08-29 13:29:15,0.0000169,0.00000704
2025-08-29 13:29:30,0.0000177,0.00000739
2025-08-29 13:29:45,0.0000182,0.00000748
2025-08-29 13:30:00,0.0000191,0.00000793
2025-08-29 13:30:15,0.0000199,0.00000844
2025-08-29 13:30:30,0.0000205,0.00000856
2025-08-29 13:30:45,0.0000215,0.00000919
2025-08-29 13:31:00,0.0000220,0.00000929
2025-08-29 13:31:15,0.0000229,0.00000979
2025-08-29 13:31:30,0.0000240,0.0000105
2025-08-29 13:31:45,0.0000245,0.0000106
2025-08-29 13:32:00,0.0000247,0.0000107
2025-08-29 13:32:15,0.0000246,0.0000106
2025-08-29 13:32:30,0.0000246,0.0000106
2025-08-29 13:32:45,0.0000246,0.0000106
2025-08-29 13:33:00,0.0000244,0.0000105

