sep=,
"Time","PKG","CORE"
2025-08-27 22:12:00,2.82e-7,1.72e-7
2025-08-27 22:12:15,2.84e-7,1.73e-7
2025-08-27 22:12:30,2.88e-7,1.75e-7
2025-08-27 22:12:45,2.89e-7,1.76e-7
2025-08-27 22:13:00,2.97e-7,1.81e-7
2025-08-27 22:13:15,2.98e-7,1.81e-7
2025-08-27 22:13:30,3.05e-7,1.85e-7
2025-08-27 22:13:45,3.22e-7,1.93e-7
2025-08-27 22:14:00,3.29e-7,1.97e-7
2025-08-27 22:14:15,3.35e-7,2.02e-7
2025-08-27 22:14:30,3.4e-7,2.06e-7
2025-08-27 22:14:45,3.46e-7,2.09e-7
2025-08-27 22:15:00,3.49e-7,2.12e-7
2025-08-27 22:15:15,4.26e-7,2.63e-7
2025-08-27 22:15:30,4.99e-7,3.05e-7
2025-08-27 22:15:45,5.19e-7,3.18e-7
2025-08-27 22:16:00,5.19e-7,3.18e-7
2025-08-27 22:16:15,5.68e-7,3.49e-7
2025-08-27 22:16:30,6.52e-7,4.01e-7
2025-08-27 22:16:45,7.1e-7,4.34e-7
2025-08-27 22:17:00,7.14e-7,4.37e-7
2025-08-27 22:17:15,7.17e-7,4.39e-7
2025-08-27 22:17:30,7.17e-7,4.39e-7
2025-08-27 22:17:45,7.19e-7,4.39e-7
2025-08-27 22:18:00,7.23e-7,4.42e-7
2025-08-27 22:18:15,7.26e-7,4.44e-7
2025-08-27 22:18:30,7.26e-7,4.44e-7
2025-08-27 22:18:45,7.31e-7,4.46e-7
2025-08-27 22:19:00,7.37e-7,4.51e-7
2025-08-27 22:19:15,7.72e-7,4.72e-7
2025-08-27 22:19:30,8.07e-7,4.93e-7
2025-08-27 22:19:45,8.08e-7,4.94e-7
2025-08-27 22:20:00,8.03e-7,4.93e-7

