sep=,
"Time","PKG","CORE"
2025-08-27 22:12:00,5.57e-7,3.41e-7
2025-08-27 22:12:15,5.68e-7,3.48e-7
2025-08-27 22:12:30,5.65e-7,3.46e-7
2025-08-27 22:12:45,5.71e-7,3.49e-7
2025-08-27 22:13:00,5.8e-7,3.55e-7
2025-08-27 22:13:15,5.75e-7,3.51e-7
2025-08-27 22:13:30,5.77e-7,3.52e-7
2025-08-27 22:13:45,5.81e-7,3.52e-7
2025-08-27 22:14:00,5.84e-7,3.55e-7
2025-08-27 22:14:15,5.89e-7,3.59e-7
2025-08-27 22:14:30,5.99e-7,3.67e-7
2025-08-27 22:14:45,5.97e-7,3.65e-7
2025-08-27 22:15:00,5.96e-7,3.66e-7
2025-08-27 22:15:15,6.06e-7,3.73e-7
2025-08-27 22:15:30,6.05e-7,3.72e-7
2025-08-27 22:15:45,6.74e-7,4.16e-7
2025-08-27 22:16:00,7.58e-7,4.72e-7
2025-08-27 22:16:15,8.25e-7,5.14e-7
2025-08-27 22:16:30,9.04e-7,5.66e-7
2025-08-27 22:16:45,9.96e-7,6.18e-7
2025-08-27 22:17:00,0.00000101,6.29e-7
2025-08-27 22:17:15,0.00000107,6.62e-7
2025-08-27 22:17:30,0.00000111,6.9e-7
2025-08-27 22:17:45,0.00000113,7.04e-7
2025-08-27 22:18:00,0.00000113,7.03e-7
2025-08-27 22:18:15,0.00000116,7.22e-7
2025-08-27 22:18:30,0.00000117,7.25e-7
2025-08-27 22:18:45,0.00000116,7.22e-7
2025-08-27 22:19:00,0.00000122,7.6e-7
2025-08-27 22:19:15,0.00000138,8.6e-7
2025-08-27 22:19:30,0.00000140,8.72e-7
2025-08-27 22:19:45,0.00000139,8.69e-7
2025-08-27 22:20:00,0.00000139,8.7e-7

