sep=,
"Time","PKG","CORE"
2025-08-30 07:34:00,0.00000554,0.00000253
2025-08-30 07:34:15,0.00000599,0.00000276
2025-08-30 07:34:30,0.00000712,0.00000318
2025-08-30 07:34:45,0.00000816,0.00000365
2025-08-30 07:35:00,0.00000893,0.00000392
2025-08-30 07:35:15,0.00000971,0.00000425
2025-08-30 07:35:30,0.0000103,0.00000450
2025-08-30 07:35:45,0.0000110,0.00000476
2025-08-30 07:36:00,0.0000116,0.00000497
2025-08-30 07:36:15,0.0000122,0.00000520
2025-08-30 07:36:30,0.0000125,0.00000535
2025-08-30 07:36:45,0.0000121,0.00000503
2025-08-30 07:37:00,0.0000119,0.00000509
2025-08-30 07:37:15,0.0000105,0.00000432
2025-08-30 07:37:30,0.00000998,0.00000406
2025-08-30 07:37:45,0.0000103,0.00000419
2025-08-30 07:38:00,0.0000104,0.00000420

