sep=,
"Time","PKG","CORE"
2025-08-30 07:34:00,5.19e-7,2.62e-7
2025-08-30 07:34:15,5.29e-7,2.64e-7
2025-08-30 07:34:30,5.45e-7,2.71e-7
2025-08-30 07:34:45,5.64e-7,2.8e-7
2025-08-30 07:35:00,5.78e-7,2.85e-7
2025-08-30 07:35:15,5.93e-7,2.9e-7
2025-08-30 07:35:30,6.01e-7,2.93e-7
2025-08-30 07:35:45,6.14e-7,2.98e-7
2025-08-30 07:36:00,6.28e-7,3.03e-7
2025-08-30 07:36:15,6.74e-7,3.22e-7
2025-08-30 07:36:30,5.77e-7,2.89e-7
2025-08-30 07:36:45,6.21e-7,2.99e-7
2025-08-30 07:37:00,7.04e-7,3.43e-7
2025-08-30 07:37:15,5.5e-7,2.26e-7
2025-08-30 07:37:30,6.35e-7,2.57e-7
2025-08-30 07:37:45,6.91e-7,2.78e-7
2025-08-30 07:38:00,6.91e-7,2.74e-7

