sep=,
"Time","PKG","CORE"
2025-08-26 13:32:00,0.0000121,7.34e-7
2025-08-26 13:32:15,0.0000114,5.54e-7
2025-08-26 13:32:30,0.0000114,5.57e-7
2025-08-26 13:32:45,0.0000111,4.84e-7
2025-08-26 13:33:00,0.0000110,4.68e-7
2025-08-26 13:33:15,0.0000109,4.65e-7
2025-08-26 13:33:30,0.0000105,4.11e-7
2025-08-26 13:33:45,0.0000101,3.29e-7
2025-08-26 13:34:00,0.0000100,3.34e-7
2025-08-26 13:34:15,0.0000100,3.33e-7
2025-08-26 13:34:30,0.00001000,3.48e-7
2025-08-26 13:34:45,0.00000999,3.51e-7
2025-08-26 13:35:00,0.00000999,3.63e-7
2025-08-26 13:35:15,0.00000972,3.8e-7
2025-08-26 13:35:30,0.00000850,4.13e-7
2025-08-26 13:35:45,0.00000682,4.3e-7
2025-08-26 13:36:00,0.00000486,4.43e-7
2025-08-26 13:36:15,0.00000298,4.51e-7
2025-08-26 13:36:30,0.00000105,4.32e-7
2025-08-26 13:36:45,8.36e-7,4.38e-7
2025-08-26 13:37:00,7.38e-7,4.25e-7
2025-08-26 13:37:15,7.05e-7,4.26e-7
2025-08-26 13:37:30,6.98e-7,4.26e-7
2025-08-26 13:37:45,6.96e-7,4.28e-7
2025-08-26 13:38:00,6.98e-7,4.31e-7
2025-08-26 13:38:15,6.91e-7,4.28e-7
2025-08-26 13:38:30,6.95e-7,4.31e-7
2025-08-26 13:38:45,6.99e-7,4.34e-7
2025-08-26 13:39:00,7.03e-7,4.38e-7
2025-08-26 13:39:15,7.05e-7,4.39e-7
2025-08-26 13:39:30,7.1e-7,4.43e-7
2025-08-26 13:39:45,7.06e-7,4.38e-7
2025-08-26 13:40:00,7.01e-7,4.34e-7
2025-08-26 13:40:15,7.45e-7,4.63e-7
2025-08-26 13:40:30,7.41e-7,4.6e-7
2025-08-26 13:40:45,7.43e-7,4.61e-7
2025-08-26 13:41:00,7.42e-7,4.57e-7
2025-08-26 13:41:15,7.42e-7,4.56e-7
2025-08-26 13:41:30,7.41e-7,4.54e-7
2025-08-26 13:41:45,7.42e-7,4.54e-7
2025-08-26 13:42:00,7.45e-7,4.57e-7

