sep=,
"Time","PKG","CORE"
2025-08-26 13:32:00,0.0000673,0.0000423
2025-08-26 13:32:15,0.0000720,0.0000451
2025-08-26 13:32:30,0.0000764,0.0000477
2025-08-26 13:32:45,0.0000808,0.0000504
2025-08-26 13:33:00,0.0000856,0.0000536
2025-08-26 13:33:15,0.0000897,0.0000561
2025-08-26 13:33:30,0.0000939,0.0000588
2025-08-26 13:33:45,0.0000983,0.0000615
2025-08-26 13:34:00,0.000103,0.0000648
2025-08-26 13:34:15,0.000107,0.0000674
2025-08-26 13:34:30,0.000112,0.0000702
2025-08-26 13:34:45,0.000116,0.0000726
2025-08-26 13:35:00,0.000120,0.0000753
2025-08-26 13:35:15,0.000124,0.0000779
2025-08-26 13:35:30,0.000128,0.0000803
2025-08-26 13:35:45,0.000133,0.0000831
2025-08-26 13:36:00,0.000138,0.0000865
2025-08-26 13:36:15,0.000143,0.0000895
2025-08-26 13:36:30,0.000147,0.0000925
2025-08-26 13:36:45,0.000151,0.0000949
2025-08-26 13:37:00,0.000155,0.0000973
2025-08-26 13:37:15,0.000160,0.0000998
2025-08-26 13:37:30,0.000164,0.000102
2025-08-26 13:37:45,0.000169,0.000105
2025-08-26 13:38:00,0.000172,0.000108
2025-08-26 13:38:15,0.000175,0.000110
2025-08-26 13:38:30,0.000177,0.000111
2025-08-26 13:38:45,0.000177,0.000111
2025-08-26 13:39:00,0.000178,0.000112
2025-08-26 13:39:15,0.000178,0.000112
2025-08-26 13:39:30,0.000179,0.000113
2025-08-26 13:39:45,0.000178,0.000112
2025-08-26 13:40:00,0.000177,0.000111
2025-08-26 13:40:15,0.000177,0.000111
2025-08-26 13:40:30,0.000176,0.000110
2025-08-26 13:40:45,0.000175,0.000110
2025-08-26 13:41:00,0.000173,0.000107
2025-08-26 13:41:15,0.000171,0.000106
2025-08-26 13:41:30,0.000171,0.000105
2025-08-26 13:41:45,0.000171,0.000105
2025-08-26 13:42:00,0.000171,0.000105

