sep=,
"Time","PKG","CORE"
2025-08-26 13:32:00,0.00000213,8.55e-7
2025-08-26 13:32:15,0.00000215,8.66e-7
2025-08-26 13:32:30,0.00000216,8.73e-7
2025-08-26 13:32:45,0.00000217,8.83e-7
2025-08-26 13:33:00,0.00000219,8.94e-7
2025-08-26 13:33:15,0.00000220,9e-7
2025-08-26 13:33:30,0.00000222,9.11e-7
2025-08-26 13:33:45,0.00000223,9.19e-7
2025-08-26 13:34:00,0.00000229,9.66e-7
2025-08-26 13:34:15,0.00000234,9.93e-7
2025-08-26 13:34:30,0.00000239,0.00000102
2025-08-26 13:34:45,0.00000240,0.00000103
2025-08-26 13:35:00,0.00000244,0.00000106
2025-08-26 13:35:15,0.00000250,0.00000109
2025-08-26 13:35:30,0.00000257,0.00000113
2025-08-26 13:35:45,0.00000260,0.00000115
2025-08-26 13:36:00,0.00000263,0.00000117
2025-08-26 13:36:15,0.00000264,0.00000117
2025-08-26 13:36:30,0.00000267,0.00000119
2025-08-26 13:36:45,0.00000268,0.00000120
2025-08-26 13:37:00,0.00000270,0.00000121
2025-08-26 13:37:15,0.00000271,0.00000122
2025-08-26 13:37:30,0.00000174,9.44e-7
2025-08-26 13:37:45,0.00000118,6.97e-7
2025-08-26 13:38:00,0.00000112,6.85e-7
2025-08-26 13:38:15,0.00000111,6.83e-7
2025-08-26 13:38:30,0.00000108,6.64e-7
2025-08-26 13:38:45,0.00000103,6.42e-7
2025-08-26 13:39:00,0.00000102,6.36e-7
2025-08-26 13:39:15,9.82e-7,6.14e-7
2025-08-26 13:39:30,9.49e-7,5.93e-7
2025-08-26 13:39:45,0.00000105,6.46e-7
2025-08-26 13:40:00,0.00000119,7.29e-7
2025-08-26 13:40:15,0.00000123,7.43e-7
2025-08-26 13:40:30,0.00000123,7.43e-7
2025-08-26 13:40:45,0.00000125,7.56e-7
2025-08-26 13:41:00,0.00000136,7.98e-7
2025-08-26 13:41:15,0.00000153,8.97e-7
2025-08-26 13:41:30,0.00000156,9.12e-7
2025-08-26 13:41:45,0.00000155,9.07e-7
2025-08-26 13:42:00,0.00000156,9.13e-7

