sep=,
"Time","PKG","CORE"
2025-08-26 13:32:00,0.00000169,6.58e-7
2025-08-26 13:32:15,0.00000170,6.63e-7
2025-08-26 13:32:30,0.00000170,6.65e-7
2025-08-26 13:32:45,0.00000171,6.71e-7
2025-08-26 13:33:00,0.00000172,6.75e-7
2025-08-26 13:33:15,0.00000176,6.99e-7
2025-08-26 13:33:30,0.00000180,7.3e-7
2025-08-26 13:33:45,0.00000185,7.57e-7
2025-08-26 13:34:00,0.00000187,7.76e-7
2025-08-26 13:34:15,0.00000191,7.96e-7
2025-08-26 13:34:30,0.00000195,8.22e-7
2025-08-26 13:34:45,0.00000198,8.41e-7
2025-08-26 13:35:00,0.00000201,8.62e-7
2025-08-26 13:35:15,0.00000204,8.76e-7
2025-08-26 13:35:30,0.00000206,8.9e-7
2025-08-26 13:35:45,0.00000209,9.07e-7
2025-08-26 13:36:00,0.00000209,9.11e-7
2025-08-26 13:36:15,0.00000210,9.2e-7
2025-08-26 13:36:30,0.00000213,9.38e-7
2025-08-26 13:36:45,0.00000217,9.6e-7
2025-08-26 13:37:00,0.00000220,9.8e-7
2025-08-26 13:37:15,0.00000224,0.00000100
2025-08-26 13:37:30,0.00000161,8.51e-7
2025-08-26 13:37:45,0.00000124,7.01e-7
2025-08-26 13:38:00,0.00000106,6.51e-7
2025-08-26 13:38:15,0.00000107,6.6e-7
2025-08-26 13:38:30,0.00000111,6.88e-7
2025-08-26 13:38:45,0.00000117,7.22e-7
2025-08-26 13:39:00,0.00000117,7.28e-7
2025-08-26 13:39:15,0.00000124,7.7e-7
2025-08-26 13:39:30,0.00000130,8.08e-7
2025-08-26 13:39:45,0.00000141,8.69e-7
2025-08-26 13:40:00,0.00000154,9.42e-7
2025-08-26 13:40:15,0.00000160,9.79e-7
2025-08-26 13:40:30,0.00000169,0.00000103
2025-08-26 13:40:45,0.00000177,0.00000109
2025-08-26 13:41:00,0.00000192,0.00000115
2025-08-26 13:41:15,0.00000213,0.00000127
2025-08-26 13:41:30,0.00000213,0.00000127
2025-08-26 13:41:45,0.00000212,0.00000127
2025-08-26 13:42:00,0.00000213,0.00000127

