sep=,
"Time","PKG","CORE"
2025-08-31 01:07:00,0.00000144,6.01e-7
2025-08-31 01:07:15,0.00000145,6.1e-7
2025-08-31 01:07:30,0.00000147,6.19e-7
2025-08-31 01:07:45,0.00000148,6.29e-7
2025-08-31 01:08:00,0.00000150,6.37e-7
2025-08-31 01:08:15,0.00000151,6.46e-7
2025-08-31 01:08:30,0.00000153,6.55e-7
2025-08-31 01:08:45,0.00000155,6.73e-7
2025-08-31 01:09:00,0.00000159,6.94e-7
2025-08-31 01:09:15,0.00000162,7.11e-7
2025-08-31 01:09:30,0.00000164,7.28e-7
2025-08-31 01:09:45,0.00000168,7.5e-7
2025-08-31 01:10:00,0.00000171,7.71e-7
2025-08-31 01:10:15,0.00000175,7.96e-7
2025-08-31 01:10:30,0.00000179,8.21e-7
2025-08-31 01:10:45,0.00000181,8.33e-7
2025-08-31 01:11:00,0.00000182,8.38e-7
2025-08-31 01:11:15,0.00000183,8.46e-7
2025-08-31 01:11:30,0.00000184,8.57e-7
2025-08-31 01:11:45,0.00000121,7.03e-7
2025-08-31 01:12:00,9.72e-7,5.9e-7
2025-08-31 01:12:15,9.5e-7,5.81e-7
2025-08-31 01:12:30,9.4e-7,5.75e-7
2025-08-31 01:12:45,9.38e-7,5.73e-7
2025-08-31 01:13:00,9.12e-7,5.6e-7
2025-08-31 01:13:15,8.29e-7,5.08e-7
2025-08-31 01:13:30,8.02e-7,4.94e-7
2025-08-31 01:13:45,7.76e-7,4.8e-7
2025-08-31 01:14:00,7.51e-7,4.68e-7
2025-08-31 01:14:15,7.54e-7,4.7e-7
2025-08-31 01:14:30,7.59e-7,4.74e-7
2025-08-31 01:14:45,8.79e-7,5.3e-7
2025-08-31 01:15:00,0.00000102,6.13e-7
2025-08-31 01:15:15,0.00000107,6.36e-7
2025-08-31 01:15:30,0.00000105,6.23e-7
2025-08-31 01:15:45,0.00000106,6.28e-7
2025-08-31 01:16:00,0.00000116,6.77e-7
2025-08-31 01:16:15,0.00000133,7.68e-7
2025-08-31 01:16:30,0.00000144,8.25e-7
2025-08-31 01:16:45,0.00000144,8.24e-7
2025-08-31 01:17:00,0.00000144,8.24e-7

