sep=,
"Time","PKG","CORE"
2025-08-31 01:07:00,0.00000168,8.52e-7
2025-08-31 01:07:15,0.00000170,8.62e-7
2025-08-31 01:07:30,0.00000170,8.66e-7
2025-08-31 01:07:45,0.00000172,8.79e-7
2025-08-31 01:08:00,0.00000173,8.84e-7
2025-08-31 01:08:15,0.00000175,8.96e-7
2025-08-31 01:08:30,0.00000176,9.06e-7
2025-08-31 01:08:45,0.00000178,9.15e-7
2025-08-31 01:09:00,0.00000179,9.25e-7
2025-08-31 01:09:15,0.00000181,9.33e-7
2025-08-31 01:09:30,0.00000184,9.54e-7
2025-08-31 01:09:45,0.00000187,9.75e-7
2025-08-31 01:10:00,0.00000190,9.92e-7
2025-08-31 01:10:15,0.00000191,9.99e-7
2025-08-31 01:10:30,0.00000192,0.00000101
2025-08-31 01:10:45,0.00000193,0.00000101
2025-08-31 01:11:00,0.00000195,0.00000103
2025-08-31 01:11:15,0.00000196,0.00000103
2025-08-31 01:11:30,0.00000199,0.00000105
2025-08-31 01:11:45,0.00000200,0.00000106
2025-08-31 01:12:00,9.85e-7,5.76e-7
2025-08-31 01:12:15,8.16e-7,4.87e-7
2025-08-31 01:12:30,8.1e-7,4.84e-7
2025-08-31 01:12:45,8.11e-7,4.84e-7
2025-08-31 01:13:00,7.87e-7,4.74e-7
2025-08-31 01:13:15,7.76e-7,4.69e-7
2025-08-31 01:13:30,6.94e-7,4.32e-7
2025-08-31 01:13:45,6.95e-7,4.34e-7
2025-08-31 01:14:00,6.97e-7,4.36e-7
2025-08-31 01:14:15,7e-7,4.38e-7
2025-08-31 01:14:30,7e-7,4.39e-7
2025-08-31 01:14:45,6.93e-7,4.35e-7
2025-08-31 01:15:00,6.97e-7,4.37e-7
2025-08-31 01:15:15,7.19e-7,4.49e-7
2025-08-31 01:15:30,7.97e-7,4.92e-7
2025-08-31 01:15:45,9.01e-7,5.57e-7
2025-08-31 01:16:00,9e-7,5.55e-7
2025-08-31 01:16:15,9.02e-7,5.54e-7
2025-08-31 01:16:30,9.08e-7,5.56e-7
2025-08-31 01:16:45,9.11e-7,5.57e-7
2025-08-31 01:17:00,9.09e-7,5.54e-7

