sep=,
"Time","PKG","CORE"
2025-08-31 04:02:00,0.00000184,9.68e-7
2025-08-31 04:02:15,0.00000185,9.72e-7
2025-08-31 04:02:30,0.00000184,9.7e-7
2025-08-31 04:02:45,0.00000184,9.69e-7
2025-08-31 04:03:00,0.00000185,9.72e-7
2025-08-31 04:03:15,0.00000184,9.71e-7
2025-08-31 04:03:30,0.00000184,9.72e-7
2025-08-31 04:03:45,0.00000184,9.71e-7
2025-08-31 04:04:00,0.00000185,9.76e-7
2025-08-31 04:04:15,0.00000186,9.81e-7
2025-08-31 04:04:30,0.00000187,9.9e-7
2025-08-31 04:04:45,0.00000188,9.93e-7
2025-08-31 04:05:00,0.00000188,9.93e-7
2025-08-31 04:05:15,0.00000188,9.98e-7
2025-08-31 04:05:30,0.00000190,0.00000100
2025-08-31 04:05:45,0.00000191,0.00000101
2025-08-31 04:06:00,0.00000192,0.00000102
2025-08-31 04:06:15,0.00000193,0.00000102
2025-08-31 04:06:30,0.00000194,0.00000103
2025-08-31 04:06:45,0.00000195,0.00000104
2025-08-31 04:07:00,0.00000196,0.00000104
2025-08-31 04:07:15,9e-7,5.35e-7
2025-08-31 04:07:30,8.93e-7,5.34e-7
2025-08-31 04:07:45,8.81e-7,5.29e-7
2025-08-31 04:08:00,8.7e-7,5.22e-7
2025-08-31 04:08:15,8.56e-7,5.13e-7
2025-08-31 04:08:30,8.48e-7,5.08e-7
2025-08-31 04:08:45,7.79e-7,4.65e-7
2025-08-31 04:09:00,7.1e-7,4.19e-7
2025-08-31 04:09:15,6.97e-7,4.11e-7
2025-08-31 04:09:30,5.87e-7,3.4e-7
2025-08-31 04:09:45,5.53e-7,3.2e-7
2025-08-31 04:10:00,5.42e-7,3.15e-7
2025-08-31 04:10:15,5.41e-7,3.15e-7
2025-08-31 04:10:30,5.28e-7,3.07e-7
2025-08-31 04:10:45,5.3e-7,3.09e-7
2025-08-31 04:11:00,5.25e-7,3.06e-7
2025-08-31 04:11:15,5.26e-7,3.07e-7
2025-08-31 04:11:30,5.24e-7,3.06e-7
2025-08-31 04:11:45,5.34e-7,3.12e-7
2025-08-31 04:12:00,6.15e-7,3.6e-7
2025-08-31 04:12:15,6.8e-7,3.99e-7
2025-08-31 04:12:30,6.84e-7,4.02e-7
2025-08-31 04:12:45,6.8e-7,4e-7
2025-08-31 04:13:00,6.81e-7,4.01e-7

