sep=,
"Time","PKG","CORE"
2025-08-31 04:02:00,9.25e-7,5.3e-7
2025-08-31 04:02:15,9.22e-7,5.28e-7
2025-08-31 04:02:30,9.25e-7,5.29e-7
2025-08-31 04:02:45,9.27e-7,5.3e-7
2025-08-31 04:03:00,9.29e-7,5.32e-7
2025-08-31 04:03:15,9.3e-7,5.33e-7
2025-08-31 04:03:30,9.33e-7,5.35e-7
2025-08-31 04:03:45,9.26e-7,5.32e-7
2025-08-31 04:04:00,9.29e-7,5.34e-7
2025-08-31 04:04:15,9.27e-7,5.33e-7
2025-08-31 04:04:30,9.27e-7,5.33e-7
2025-08-31 04:04:45,9.26e-7,5.33e-7
2025-08-31 04:05:00,9.32e-7,5.36e-7
2025-08-31 04:05:15,9.3e-7,5.36e-7
2025-08-31 04:05:30,9.44e-7,5.45e-7
2025-08-31 04:05:45,9.69e-7,5.6e-7
2025-08-31 04:06:00,9.88e-7,5.71e-7
2025-08-31 04:06:15,0.00000102,5.93e-7
2025-08-31 04:06:30,0.00000106,6.12e-7
2025-08-31 04:06:45,0.00000106,6.15e-7
2025-08-31 04:07:00,7.87e-7,4.56e-7
2025-08-31 04:07:15,7.61e-7,4.43e-7
2025-08-31 04:07:30,7.56e-7,4.43e-7
2025-08-31 04:07:45,7.51e-7,4.41e-7
2025-08-31 04:08:00,7.45e-7,4.37e-7
2025-08-31 04:08:15,7.36e-7,4.32e-7
2025-08-31 04:08:30,6.93e-7,4.06e-7
2025-08-31 04:08:45,6.81e-7,3.99e-7
2025-08-31 04:09:00,6.31e-7,3.68e-7
2025-08-31 04:09:15,6.51e-7,3.79e-7
2025-08-31 04:09:30,6.26e-7,3.63e-7
2025-08-31 04:09:45,6.25e-7,3.63e-7
2025-08-31 04:10:00,6.19e-7,3.63e-7
2025-08-31 04:10:15,6.46e-7,3.8e-7
2025-08-31 04:10:30,6.6e-7,3.88e-7
2025-08-31 04:10:45,7.13e-7,4.21e-7
2025-08-31 04:11:00,7.34e-7,4.33e-7
2025-08-31 04:11:15,7.42e-7,4.38e-7
2025-08-31 04:11:30,7.42e-7,4.38e-7
2025-08-31 04:11:45,7.4e-7,4.37e-7
2025-08-31 04:12:00,7.41e-7,4.38e-7
2025-08-31 04:12:15,7.4e-7,4.38e-7
2025-08-31 04:12:30,7.42e-7,4.4e-7
2025-08-31 04:12:45,7.46e-7,4.43e-7
2025-08-31 04:13:00,7.49e-7,4.45e-7

