sep=,
"Time","PKG","CORE"
2025-08-31 04:02:00,0.00000123,6.94e-7
2025-08-31 04:02:15,0.00000124,6.96e-7
2025-08-31 04:02:30,0.00000124,6.98e-7
2025-08-31 04:02:45,0.00000129,7.23e-7
2025-08-31 04:03:00,0.00000135,7.56e-7
2025-08-31 04:03:15,0.00000138,7.79e-7
2025-08-31 04:03:30,0.00000140,7.88e-7
2025-08-31 04:03:45,0.00000142,8.01e-7
2025-08-31 04:04:00,0.00000145,8.2e-7
2025-08-31 04:04:15,0.00000146,8.26e-7
2025-08-31 04:04:30,0.00000150,8.53e-7
2025-08-31 04:04:45,0.00000153,8.64e-7
2025-08-31 04:05:00,0.00000156,8.85e-7
2025-08-31 04:05:15,0.00000158,8.98e-7
2025-08-31 04:05:30,0.00000160,9.08e-7
2025-08-31 04:05:45,0.00000161,9.17e-7
2025-08-31 04:06:00,0.00000164,9.35e-7
2025-08-31 04:06:15,0.00000169,9.66e-7
2025-08-31 04:06:30,0.00000173,9.89e-7
2025-08-31 04:06:45,0.00000132,7.7e-7
2025-08-31 04:07:00,0.00000135,7.93e-7
2025-08-31 04:07:15,0.00000137,8.01e-7
2025-08-31 04:07:30,0.00000137,8.07e-7
2025-08-31 04:07:45,0.00000137,8.06e-7
2025-08-31 04:08:00,0.00000135,7.92e-7
2025-08-31 04:08:15,0.00000130,7.64e-7
2025-08-31 04:08:30,0.00000131,7.71e-7
2025-08-31 04:08:45,0.00000126,7.36e-7
2025-08-31 04:09:00,0.00000121,7.08e-7
2025-08-31 04:09:15,0.00000117,6.79e-7
2025-08-31 04:09:30,0.00000122,7.05e-7
2025-08-31 04:09:45,0.00000125,7.28e-7
2025-08-31 04:10:00,0.00000130,7.61e-7
2025-08-31 04:10:15,0.00000134,7.85e-7
2025-08-31 04:10:30,0.00000138,8.06e-7
2025-08-31 04:10:45,0.00000147,8.61e-7
2025-08-31 04:11:00,0.00000150,8.82e-7
2025-08-31 04:11:15,0.00000160,9.4e-7
2025-08-31 04:11:30,0.00000172,0.00000101
2025-08-31 04:11:45,0.00000176,0.00000103
2025-08-31 04:12:00,0.00000184,0.00000108
2025-08-31 04:12:15,0.00000192,0.00000113
2025-08-31 04:12:30,0.00000202,0.00000118
2025-08-31 04:12:45,0.00000221,0.00000129
2025-08-31 04:13:00,0.00000232,0.00000136

