sep=,
"Time","PKG","CORE"
2025-08-31 03:39:00,0.00000132,7.44e-7
2025-08-31 03:39:15,0.00000131,7.41e-7
2025-08-31 03:39:30,0.00000131,7.39e-7
2025-08-31 03:39:45,0.00000130,7.36e-7
2025-08-31 03:40:00,0.00000131,7.37e-7
2025-08-31 03:40:15,0.00000130,7.34e-7
2025-08-31 03:40:30,0.00000130,7.34e-7
2025-08-31 03:40:45,0.00000130,7.35e-7
2025-08-31 03:41:00,0.00000130,7.35e-7
2025-08-31 03:41:15,0.00000130,7.33e-7
2025-08-31 03:41:30,0.00000130,7.37e-7
2025-08-31 03:41:45,0.00000131,7.41e-7
2025-08-31 03:42:00,0.00000132,7.47e-7
2025-08-31 03:42:15,0.00000133,7.51e-7
2025-08-31 03:42:30,0.00000134,7.57e-7
2025-08-31 03:42:45,7.81e-7,4.41e-7
2025-08-31 03:43:00,5.89e-7,3.41e-7
2025-08-31 03:43:15,5.85e-7,3.4e-7
2025-08-31 03:43:30,5.76e-7,3.35e-7
2025-08-31 03:43:45,5.69e-7,3.31e-7
2025-08-31 03:44:00,5.55e-7,3.22e-7
2025-08-31 03:44:15,5.47e-7,3.17e-7
2025-08-31 03:44:30,5.02e-7,2.89e-7
2025-08-31 03:44:45,4.97e-7,2.86e-7
2025-08-31 03:45:00,4.3e-7,2.44e-7
2025-08-31 03:45:15,3.83e-7,2.16e-7
2025-08-31 03:45:30,3.6e-7,2.02e-7
2025-08-31 03:45:45,3.56e-7,2e-7
2025-08-31 03:46:00,3.54e-7,1.99e-7
2025-08-31 03:46:15,3.51e-7,1.97e-7
2025-08-31 03:46:30,3.45e-7,1.95e-7
2025-08-31 03:46:45,3.46e-7,1.97e-7
2025-08-31 03:47:00,3.47e-7,1.98e-7
2025-08-31 03:47:15,3.49e-7,2e-7
2025-08-31 03:47:30,3.5e-7,2.01e-7
2025-08-31 03:47:45,3.51e-7,2.02e-7
2025-08-31 03:48:00,3.65e-7,2.1e-7
2025-08-31 03:48:15,3.73e-7,2.15e-7
2025-08-31 03:48:30,3.71e-7,2.14e-7
2025-08-31 03:48:45,3.72e-7,2.15e-7
2025-08-31 03:49:00,3.73e-7,2.16e-7

