sep=,
"Time","PKG","CORE"
2025-08-31 03:39:00,0.00000178,9.89e-7
2025-08-31 03:39:15,0.00000175,9.74e-7
2025-08-31 03:39:30,0.00000169,9.38e-7
2025-08-31 03:39:45,0.00000165,9.14e-7
2025-08-31 03:40:00,0.00000165,9.11e-7
2025-08-31 03:40:15,0.00000165,9.1e-7
2025-08-31 03:40:30,0.00000165,9.09e-7
2025-08-31 03:40:45,0.00000166,9.17e-7
2025-08-31 03:41:00,0.00000169,9.35e-7
2025-08-31 03:41:15,0.00000168,9.32e-7
2025-08-31 03:41:30,0.00000171,9.45e-7
2025-08-31 03:41:45,0.00000173,9.59e-7
2025-08-31 03:42:00,0.00000176,9.77e-7
2025-08-31 03:42:15,0.00000179,9.93e-7
2025-08-31 03:42:30,7.69e-7,4.4e-7
2025-08-31 03:42:45,7.63e-7,4.37e-7
2025-08-31 03:43:00,7.53e-7,4.33e-7
2025-08-31 03:43:15,7.52e-7,4.34e-7
2025-08-31 03:43:30,7.41e-7,4.28e-7
2025-08-31 03:43:45,7.31e-7,4.22e-7
2025-08-31 03:44:00,6.84e-7,3.93e-7
2025-08-31 03:44:15,6.72e-7,3.86e-7
2025-08-31 03:44:30,6.18e-7,3.53e-7
2025-08-31 03:44:45,5.45e-7,3.1e-7
2025-08-31 03:45:00,5.4e-7,3.06e-7
2025-08-31 03:45:15,5.05e-7,2.85e-7
2025-08-31 03:45:30,5e-7,2.82e-7
2025-08-31 03:45:45,4.89e-7,2.75e-7
2025-08-31 03:46:00,4.86e-7,2.74e-7
2025-08-31 03:46:15,4.82e-7,2.72e-7
2025-08-31 03:46:30,4.77e-7,2.69e-7
2025-08-31 03:46:45,4.74e-7,2.68e-7
2025-08-31 03:47:00,4.72e-7,2.67e-7
2025-08-31 03:47:15,4.82e-7,2.75e-7
2025-08-31 03:47:30,5.56e-7,3.2e-7
2025-08-31 03:47:45,6.45e-7,3.72e-7
2025-08-31 03:48:00,6.62e-7,3.82e-7
2025-08-31 03:48:15,6.6e-7,3.82e-7
2025-08-31 03:48:30,6.83e-7,3.94e-7
2025-08-31 03:48:45,7.9e-7,4.58e-7
2025-08-31 03:49:00,8.87e-7,5.15e-7

