sep=,
"Time","PKG","CORE"
2025-08-31 03:39:00,0.00000124,4.43e-7
2025-08-31 03:39:15,0.00000123,4.39e-7
2025-08-31 03:39:30,0.00000122,4.32e-7
2025-08-31 03:39:45,0.00000122,4.29e-7
2025-08-31 03:40:00,0.00000122,4.28e-7
2025-08-31 03:40:15,0.00000120,4.18e-7
2025-08-31 03:40:30,0.00000119,4.14e-7
2025-08-31 03:40:45,0.00000120,4.16e-7
2025-08-31 03:41:00,0.00000119,4.15e-7
2025-08-31 03:41:15,0.00000119,4.12e-7
2025-08-31 03:41:30,0.00000119,4.15e-7
2025-08-31 03:41:45,0.00000120,4.21e-7
2025-08-31 03:42:00,0.00000122,4.31e-7
2025-08-31 03:42:15,6.79e-7,3.83e-7
2025-08-31 03:42:30,6.74e-7,3.82e-7
2025-08-31 03:42:45,6.83e-7,3.88e-7
2025-08-31 03:43:00,6.85e-7,3.91e-7
2025-08-31 03:43:15,6.64e-7,3.82e-7
2025-08-31 03:43:30,6.45e-7,3.71e-7
2025-08-31 03:43:45,5.75e-7,3.32e-7
2025-08-31 03:44:00,5.7e-7,3.28e-7
2025-08-31 03:44:15,4.93e-7,2.83e-7
2025-08-31 03:44:30,4.9e-7,2.8e-7
2025-08-31 03:44:45,4.47e-7,2.53e-7
2025-08-31 03:45:00,4.37e-7,2.46e-7
2025-08-31 03:45:15,4.3e-7,2.41e-7
2025-08-31 03:45:30,4.27e-7,2.39e-7
2025-08-31 03:45:45,4.26e-7,2.39e-7
2025-08-31 03:46:00,4.23e-7,2.38e-7
2025-08-31 03:46:15,4.41e-7,2.49e-7
2025-08-31 03:46:30,4.68e-7,2.65e-7
2025-08-31 03:46:45,4.89e-7,2.79e-7
2025-08-31 03:47:00,5.15e-7,2.95e-7
2025-08-31 03:47:15,5.36e-7,3.1e-7
2025-08-31 03:47:30,5.39e-7,3.12e-7
2025-08-31 03:47:45,5.38e-7,3.12e-7
2025-08-31 03:48:00,5.32e-7,3.09e-7
2025-08-31 03:48:15,5.38e-7,3.14e-7
2025-08-31 03:48:30,5.3e-7,3.08e-7
2025-08-31 03:48:45,5.32e-7,3.11e-7
2025-08-31 03:49:00,5.39e-7,3.15e-7

