sep=,
"Time","PKG","CORE"
2025-08-27 20:44:00,1.6e-7,1e-7
2025-08-27 20:44:15,1.68e-7,1.05e-7
2025-08-27 20:44:30,1.74e-7,1.09e-7
2025-08-27 20:44:45,1.84e-7,1.15e-7
2025-08-27 20:45:00,1.9e-7,1.18e-7
2025-08-27 20:45:15,1.98e-7,1.23e-7
2025-08-27 20:45:30,2.08e-7,1.29e-7
2025-08-27 20:45:45,2.18e-7,1.36e-7
2025-08-27 20:46:00,2.25e-7,1.4e-7
2025-08-27 20:46:15,2.35e-7,1.46e-7
2025-08-27 20:46:30,2.38e-7,1.48e-7
2025-08-27 20:46:45,2.48e-7,1.54e-7
2025-08-27 20:47:00,2.57e-7,1.59e-7
2025-08-27 20:47:15,2.7e-7,1.68e-7
2025-08-27 20:47:30,2.78e-7,1.73e-7
2025-08-27 20:47:45,2.87e-7,1.77e-7
2025-08-27 20:48:00,2.84e-7,1.74e-7
2025-08-27 20:48:15,2.81e-7,1.71e-7
2025-08-27 20:48:30,3.04e-7,1.85e-7
2025-08-27 20:48:45,3.24e-7,1.96e-7
2025-08-27 20:49:00,3.33e-7,2.03e-7
2025-08-27 20:49:15,3.44e-7,2.09e-7
2025-08-27 20:49:30,3.69e-7,2.24e-7
2025-08-27 20:49:45,3.84e-7,2.32e-7
2025-08-27 20:50:00,4.2e-7,2.55e-7
2025-08-27 20:50:15,4.63e-7,2.82e-7
2025-08-27 20:50:30,4.76e-7,2.9e-7
2025-08-27 20:50:45,4.81e-7,2.93e-7
2025-08-27 20:51:00,4.82e-7,2.93e-7
2025-08-27 20:51:15,4.86e-7,2.96e-7
2025-08-27 20:51:30,5.04e-7,3.07e-7
2025-08-27 20:51:45,5.34e-7,3.26e-7
2025-08-27 20:52:00,5.64e-7,3.45e-7
2025-08-27 20:52:15,5.72e-7,3.5e-7
2025-08-27 20:52:30,5.77e-7,3.54e-7
2025-08-27 20:52:45,5.78e-7,3.54e-7
2025-08-27 20:53:00,5.8e-7,3.55e-7

