sep=,
"Time","PKG","CORE"
2025-08-27 20:44:00,1.93e-7,1.22e-7
2025-08-27 20:44:15,2.03e-7,1.28e-7
2025-08-27 20:44:30,2.1e-7,1.33e-7
2025-08-27 20:44:45,2.19e-7,1.39e-7
2025-08-27 20:45:00,2.27e-7,1.44e-7
2025-08-27 20:45:15,2.38e-7,1.51e-7
2025-08-27 20:45:30,2.45e-7,1.55e-7
2025-08-27 20:45:45,2.59e-7,1.64e-7
2025-08-27 20:46:00,2.67e-7,1.69e-7
2025-08-27 20:46:15,2.78e-7,1.76e-7
2025-08-27 20:46:30,2.89e-7,1.83e-7
2025-08-27 20:46:45,2.96e-7,1.87e-7
2025-08-27 20:47:00,3.18e-7,2.01e-7
2025-08-27 20:47:15,3.6e-7,2.24e-7
2025-08-27 20:47:30,4.16e-7,2.59e-7
2025-08-27 20:47:45,4.26e-7,2.64e-7
2025-08-27 20:48:00,4.76e-7,2.91e-7
2025-08-27 20:48:15,4.86e-7,2.95e-7
2025-08-27 20:48:30,5.48e-7,3.29e-7
2025-08-27 20:48:45,6.07e-7,3.65e-7
2025-08-27 20:49:00,6.28e-7,3.78e-7
2025-08-27 20:49:15,6.34e-7,3.82e-7
2025-08-27 20:49:30,6.39e-7,3.85e-7
2025-08-27 20:49:45,6.38e-7,3.84e-7
2025-08-27 20:50:00,6.41e-7,3.85e-7
2025-08-27 20:50:15,6.45e-7,3.88e-7
2025-08-27 20:50:30,6.46e-7,3.88e-7
2025-08-27 20:50:45,6.47e-7,3.89e-7
2025-08-27 20:51:00,6.48e-7,3.89e-7
2025-08-27 20:51:15,6.51e-7,3.91e-7
2025-08-27 20:51:30,6.56e-7,3.94e-7
2025-08-27 20:51:45,6.52e-7,3.91e-7
2025-08-27 20:52:00,6.92e-7,4.17e-7
2025-08-27 20:52:15,7.13e-7,4.29e-7
2025-08-27 20:52:30,7.46e-7,4.49e-7
2025-08-27 20:52:45,7.44e-7,4.48e-7
2025-08-27 20:53:00,7.47e-7,4.5e-7

