sep=,
"Time","PKG","CORE"
2025-08-27 20:44:00,1.57e-7,9.83e-8
2025-08-27 20:44:15,1.66e-7,1.04e-7
2025-08-27 20:44:30,1.72e-7,1.08e-7
2025-08-27 20:44:45,1.94e-7,1.21e-7
2025-08-27 20:45:00,2.06e-7,1.29e-7
2025-08-27 20:45:15,2.38e-7,1.49e-7
2025-08-27 20:45:30,2.68e-7,1.67e-7
2025-08-27 20:45:45,3.03e-7,1.89e-7
2025-08-27 20:46:00,3.44e-7,2.15e-7
2025-08-27 20:46:15,3.65e-7,2.28e-7
2025-08-27 20:46:30,4.49e-7,2.81e-7
2025-08-27 20:46:45,4.8e-7,3e-7
2025-08-27 20:47:00,5.53e-7,3.43e-7
2025-08-27 20:47:15,6.08e-7,3.75e-7
2025-08-27 20:47:30,7.08e-7,4.37e-7
2025-08-27 20:47:45,8.23e-7,5.09e-7
2025-08-27 20:48:00,8.64e-7,5.32e-7
2025-08-27 20:48:15,9.32e-7,5.71e-7
2025-08-27 20:48:30,0.00000101,6.15e-7
2025-08-27 20:48:45,0.00000110,6.72e-7
2025-08-27 20:49:00,0.00000122,7.48e-7
2025-08-27 20:49:15,0.00000122,7.47e-7
2025-08-27 20:49:30,0.00000123,7.52e-7
2025-08-27 20:49:45,0.00000125,7.62e-7
2025-08-27 20:50:00,0.00000131,7.99e-7
2025-08-27 20:50:15,0.00000134,8.21e-7
2025-08-27 20:50:30,0.00000136,8.31e-7
2025-08-27 20:50:45,0.00000146,8.93e-7
2025-08-27 20:51:00,0.00000151,9.2e-7
2025-08-27 20:51:15,0.00000156,9.52e-7
2025-08-27 20:51:30,0.00000161,9.83e-7
2025-08-27 20:51:45,0.00000165,0.00000101
2025-08-27 20:52:00,0.00000169,0.00000103
2025-08-27 20:52:15,0.00000176,0.00000107
2025-08-27 20:52:30,0.00000176,0.00000107
2025-08-27 20:52:45,0.00000176,0.00000107
2025-08-27 20:53:00,0.00000176,0.00000107

