sep=,
"Time","PKG","CORE"
2025-08-28 07:51:00,6.93e-7,2.85e-7
2025-08-28 07:51:15,7.02e-7,2.88e-7
2025-08-28 07:51:30,9.04e-7,3.78e-7
2025-08-28 07:51:45,9.7e-7,4.07e-7
2025-08-28 07:52:00,0.00000102,4.4e-7
2025-08-28 07:52:15,0.00000103,4.52e-7
2025-08-28 07:52:30,0.00000105,4.62e-7
2025-08-28 07:52:45,0.00000111,5.02e-7
2025-08-28 07:53:00,0.00000119,5.56e-7
2025-08-28 07:53:15,0.00000129,6.14e-7
2025-08-28 07:53:30,0.00000137,6.68e-7
2025-08-28 07:53:45,0.00000140,6.83e-7
2025-08-28 07:54:00,0.00000143,6.94e-7
2025-08-28 07:54:15,0.00000149,7.28e-7
2025-08-28 07:54:30,0.00000150,7.35e-7
2025-08-28 07:54:45,0.00000155,7.6e-7
2025-08-28 07:55:00,0.00000158,7.72e-7
2025-08-28 07:55:15,0.00000159,7.72e-7
2025-08-28 07:55:30,0.00000163,7.92e-7
2025-08-28 07:55:45,0.00000165,8.07e-7
2025-08-28 07:56:00,0.00000169,8.22e-7
2025-08-28 07:56:15,0.00000176,8.52e-7
2025-08-28 07:56:30,0.00000198,9.39e-7
2025-08-28 07:56:45,0.00000231,0.00000116
2025-08-28 07:57:00,0.00000251,0.00000124
2025-08-28 07:57:15,0.00000286,0.00000144
2025-08-28 07:57:30,0.00000311,0.00000155
2025-08-28 07:57:45,0.00000344,0.00000172
2025-08-28 07:58:00,0.00000376,0.00000191
2025-08-28 07:58:15,0.00000413,0.00000208
2025-08-28 07:58:30,0.00000458,0.00000235
2025-08-28 07:58:45,0.00000494,0.00000250
2025-08-28 07:59:00,0.00000545,0.00000279
2025-08-28 07:59:15,0.00000577,0.00000293
2025-08-28 07:59:30,0.00000624,0.00000315
2025-08-28 07:59:45,0.00000652,0.00000325
2025-08-28 08:00:00,0.00000654,0.00000326

