sep=,
"Time","PKG","CORE"
2025-08-28 00:15:00,0.00000303,0.00000120
2025-08-28 00:15:15,0.00000206,0.00000102
2025-08-28 00:15:30,0.00000119,5.64e-7
2025-08-28 00:15:45,6.84e-7,4.16e-7
2025-08-28 00:16:00,6.68e-7,3.87e-7
2025-08-28 00:16:15,6.5e-7,3.71e-7
2025-08-28 00:16:30,6.65e-7,3.72e-7
2025-08-28 00:16:45,6.41e-7,3.61e-7
2025-08-28 00:17:00,6.95e-7,3.7e-7
2025-08-28 00:17:15,7.72e-7,4.11e-7
2025-08-28 00:17:30,9.09e-7,4.78e-7
2025-08-28 00:17:45,9.58e-7,4.97e-7
2025-08-28 00:18:00,0.00000102,5.37e-7

