sep=,
"Time","PKG","CORE"
2025-08-28 00:15:00,0.00000232,0.00000108
2025-08-28 00:15:15,0.00000184,9.83e-7
2025-08-28 00:15:30,0.00000172,9.1e-7
2025-08-28 00:15:45,0.00000172,9.27e-7
2025-08-28 00:16:00,0.00000168,8.93e-7
2025-08-28 00:16:15,0.00000163,8.62e-7
2025-08-28 00:16:30,0.00000162,8.46e-7
2025-08-28 00:16:45,0.00000155,8.1e-7
2025-08-28 00:17:00,0.00000153,7.88e-7
2025-08-28 00:17:15,0.00000150,7.75e-7
2025-08-28 00:17:30,0.00000115,6.34e-7
2025-08-28 00:17:45,8.38e-7,4.1e-7
2025-08-28 00:18:00,8.09e-7,4.14e-7

