sep=,
"Time","PKG","CORE"
2025-08-28 00:15:00,9.26e-7,4.82e-7
2025-08-28 00:15:15,8.23e-7,4.62e-7
2025-08-28 00:15:30,9.64e-7,5.33e-7
2025-08-28 00:15:45,0.00000135,7.82e-7
2025-08-28 00:16:00,0.00000152,8.45e-7
2025-08-28 00:16:15,0.00000201,0.00000110
2025-08-28 00:16:30,0.00000271,0.00000140
2025-08-28 00:16:45,0.00000402,0.00000230
2025-08-28 00:17:00,0.00000476,0.00000256
2025-08-28 00:17:15,0.00000628,0.00000343
2025-08-28 00:17:30,0.00000724,0.00000390
2025-08-28 00:17:45,0.00000791,0.00000425
2025-08-28 00:18:00,0.00000841,0.00000453

