sep=,
"Time","PKG","CORE"
2025-08-28 00:15:00,0.00000223,9.84e-7
2025-08-28 00:15:15,0.00000224,9.85e-7
2025-08-28 00:15:30,0.00000179,7.92e-7
2025-08-28 00:15:45,6.83e-7,3.98e-7
2025-08-28 00:16:00,6.57e-7,3.79e-7
2025-08-28 00:16:15,5.99e-7,3.45e-7
2025-08-28 00:16:30,3.98e-7,2.28e-7
2025-08-28 00:16:45,4.63e-7,2.75e-7
2025-08-28 00:17:00,4.93e-7,2.82e-7
2025-08-28 00:17:15,5.39e-7,3.08e-7
2025-08-28 00:17:30,6.42e-7,3.59e-7
2025-08-28 00:17:45,7.02e-7,3.85e-7
2025-08-28 00:18:00,7.14e-7,3.86e-7

